monomer,log_r,mol1_HOMO_1,mol1_HOMO,mol1_LUMO,mol1_LUMO_Add1,mol2_HOMO_1,mol2_HOMO,mol2_LUMO,mol2_LUMO_Add1,rad1_HOMO_1,rad1_HOMO,rad1_LUMO,rad1_LUMO_Add1
"Benzoxazole, vinylmercapto-.Styrene",0.24,-0.226957,-0.195683,-0.059677,-0.035625,-0.230012,-0.203579,-0.064886,-0.034535,-0.206548,-0.144319,-0.093957,-0.052618
"Acrylate, 2-ethylhexyl.Methacrylate, glycidyl",0.09,-0.25604,-0.231236,-0.078419,0.019124,-0.240701,-0.236127,-0.07851,0.026094,-0.223141,-0.195022,-0.139211,0.01368
"Acrylate, 2-ethylhexyl.Methacrylate, glycidyl",0.09,-0.25604,-0.231236,-0.078419,0.019124,-0.240701,-0.236127,-0.07851,0.026094,-0.223141,-0.195022,-0.139211,0.01368
Isobutylene.Vinyl acetate,0.17,-0.297473,-0.215633,-0.008148,0.03112,-0.242132,-0.227671,-0.048528,-0.00357,-0.283154,-0.130358,-0.061374,0.024319
Isobutylene.Vinyl acetate,0.17,-0.297473,-0.215633,-0.008148,0.03112,-0.242132,-0.227671,-0.048528,-0.00357,-0.283154,-0.130358,-0.061374,0.024319
"Acrylate, methyl.Acrylic acid, a-bromo-",0.24,-0.258109,-0.234553,-0.080381,0.040831,-0.241751,-0.239344,-0.098098,-0.036423,-0.225703,-0.19639,-0.140428,0.012686
"Azobenzene, 4-(acrylamidomethylamino)-.Styrene",8.5,-0.187647,-0.172991,-0.102289,-0.07796,-0.230012,-0.203579,-0.064886,-0.034535,-0.164879,-0.164837,-0.14713,-0.096862
"Styrene.Styrene, 4-(tert-butyldimethylsilyloxy)-",0.877,-0.230012,-0.203579,-0.064886,-0.034535,-0.230026,-0.185425,-0.055554,-0.034486,-0.223398,-0.14625,-0.104501,-0.032198
"Butadiene, 2-trimethylsilyloxy-.Styrene",1.2,-0.242525,-0.199651,-0.054875,0.019261,-0.230012,-0.203579,-0.064886,-0.034535,-0.228856,-0.127049,-0.080813,0.012455
"Butadiene, 2-trimethylsilyloxy-.Styrene",1.2,-0.242525,-0.199651,-0.054875,0.019261,-0.230012,-0.203579,-0.064886,-0.034535,-0.228856,-0.127049,-0.080813,0.012455
"Acrylate, β-acetoxymethyl-, methyl.Styrene",0.19,-0.240026,-0.233576,-0.077845,-0.031812,-0.230012,-0.203579,-0.064886,-0.034535,-0.226156,-0.199272,-0.146203,-0.017868
"Acrylate, β-acetoxymethyl-, methyl.Styrene",0.19,-0.240026,-0.233576,-0.077845,-0.031812,-0.230012,-0.203579,-0.064886,-0.034535,-0.226156,-0.199272,-0.146203,-0.017868
"Styrene.Styrene, p-bromo-",0.7,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-bromo-",0.67,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-bromo-",0.71,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-bromo-",0.71,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-bromo-",0.7,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-bromo-",0.67,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-bromo-",0.71,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-bromo-",0.71,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-bromo-",0.69,-0.230012,-0.203579,-0.064886,-0.034535,-0.24442799999999998,-0.205606,-0.07525,-0.048666,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Ethylene, chlorotrifluoro-.Pyrrolidone, N-vinyl-",0.3,-0.316927,-0.229729,-0.029446,-0.02847,-0.214269,-0.199943,-0.039613,0.015297,-0.277087,-0.204358,-0.138799,-0.034825
"Ethylene, chlorotrifluoro-.Pyrrolidone, N-vinyl-",0.3,-0.316927,-0.229729,-0.029446,-0.02847,-0.214269,-0.199943,-0.039613,0.015297,-0.277087,-0.204358,-0.138799,-0.034825
"Diallyl phthalate.Methacrylate, methyl",0.029,-0.233811,-0.229257,-0.081859,-0.06043,-0.242223,-0.232505,-0.073856,0.03591,-0.227933,-0.172283,-0.104347,-0.078461
"Diallyl phthalate.Methacrylate, methyl",0.076,-0.233811,-0.229257,-0.081859,-0.06043,-0.242223,-0.232505,-0.073856,0.03591,-0.227933,-0.172283,-0.104347,-0.078461
"Diallyl phthalate.Methacrylate, methyl",0.029,-0.233811,-0.229257,-0.081859,-0.06043,-0.242223,-0.232505,-0.073856,0.03591,-0.227933,-0.172283,-0.104347,-0.078461
"Diallyl phthalate.Methacrylate, methyl",0.076,-0.233811,-0.229257,-0.081859,-0.06043,-0.242223,-0.232505,-0.073856,0.03591,-0.227933,-0.172283,-0.104347,-0.078461
"Acrylate, ethyl.Oxazoline, 2-, 2-isopropenyl-",0.19,-0.256191,-0.231242,-0.078408,0.030931,-0.2284,-0.200261,-0.062436,0.02659,-0.222788,-0.194689,-0.138768,0.014338
"Acrylate, ethyl.Oxazoline, 2-, 2-isopropenyl-",0.19,-0.256191,-0.231242,-0.078408,0.030931,-0.2284,-0.200261,-0.062436,0.02659,-0.222788,-0.194689,-0.138768,0.014338
"Methacrylate, methoxymethyl.Styrene",0.586,-0.244022,-0.230053,-0.076592,0.027691,-0.230012,-0.203579,-0.064886,-0.034535,-0.219939,-0.182977,-0.130934,0.011218
"Methacrylate, methoxymethyl.Styrene",0.586,-0.244022,-0.230053,-0.076592,0.027691,-0.230012,-0.203579,-0.064886,-0.034535,-0.219939,-0.182977,-0.130934,0.011218
"Fumarate, tert-butyl methyl.Styrene",0.03,-0.240726,-0.23199,-0.108741,-0.001698,-0.230012,-0.203579,-0.064886,-0.034535,-0.226981,-0.193189,-0.144981,-0.020739
"Fumarate, tert-butyl methyl.Styrene",0.03,-0.240726,-0.23199,-0.108741,-0.001698,-0.230012,-0.203579,-0.064886,-0.034535,-0.226981,-0.193189,-0.144981,-0.020739
"Acrylamide, N-methylol.Styrene",0.48,-0.236916,-0.224383,-0.07763,0.009051,-0.230012,-0.203579,-0.064886,-0.034535,-0.207968,-0.188579,-0.13283,0.010486
"Acrylate, methyl.Methacrylate, methyl",0.4,-0.258109,-0.234553,-0.080381,0.040831,-0.242223,-0.232505,-0.073856,0.03591,-0.225703,-0.19639,-0.140428,0.012686
Vinyl acetate.Vinyl butylsulfonate,0.025,-0.242132,-0.227671,-0.048528,-0.00357,-0.270391,-0.221056,-0.019577,0.003844,-0.232249,-0.142258,-0.083674,-0.025058
Vinyl acetate.Vinyl butylsulfonate,0.025,-0.242132,-0.227671,-0.048528,-0.00357,-0.270391,-0.221056,-0.019577,0.003844,-0.232249,-0.142258,-0.083674,-0.025058
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.597,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.38,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.513,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.43,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.474,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.581,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.616,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.663,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.528,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.597,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.38,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.513,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.43,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.474,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.581,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.616,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.663,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, methyl.Pentenoate, 4-methyl-3-oxo-4-, ethyl",0.528,-0.24222299999999997,-0.232505,-0.073856,0.03591,-0.24071499999999998,-0.214567,-0.094253,-0.027485,-0.220687,-0.179645,-0.127212,0.015165
"Itaconimide, N-benzyl-.Styrene",0.2,-0.226379,-0.225758,-0.091288,-0.045086,-0.230012,-0.203579,-0.064886,-0.034535,-0.219234,-0.194483,-0.144699,-0.04486
"Itaconimide, N-benzyl-.Styrene",0.2,-0.226379,-0.225758,-0.091288,-0.045086,-0.230012,-0.203579,-0.064886,-0.034535,-0.219234,-0.194483,-0.144699,-0.04486
Styrene.Triallyl citrate,20.02,-0.230012,-0.203579,-0.064886,-0.034535,-0.233194,-0.21906,-0.042415,-0.037729,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Triallyl citrate,20.02,-0.230012,-0.203579,-0.064886,-0.034535,-0.233194,-0.21906,-0.042415,-0.037729,-0.223398,-0.14625,-0.104501,-0.032198
"Dithiane, 2-methylene-1,3-.Methacrylate, methyl",4.12,-0.193976,-0.191502,-0.047272,0.002413,-0.242223,-0.232505,-0.073856,0.03591,-0.175818,-0.17249,-0.11867,-0.012905
"2-Oxazoline, 2-isopropenyl-.Acrylate, ethyl",1.39,-0.2284,-0.200261,-0.062436,0.02659,-0.256191,-0.231242,-0.078408,0.030931,-0.204315,-0.160277,-0.110536,0.023523
"Butadiene, 2,3-chloro-.Butadiene, 2-fluoro-",3.7,-0.251916,-0.22783,-0.08502,-0.022434,-0.282863,-0.216629,-0.067892,0.035966,-0.233999,-0.170255,-0.121507,-0.020349
"Styrene.Succinimide, N-vinyl-",10.74,-0.230012,-0.203579,-0.064886,-0.034535,-0.229797,-0.227866,-0.061734,-0.056041,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Succinimide, N-vinyl-",10.09,-0.230012,-0.203579,-0.064886,-0.034535,-0.229797,-0.227866,-0.061734,-0.056041,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Succinimide, N-vinyl-",2.31,-0.230012,-0.203579,-0.064886,-0.034535,-0.229797,-0.227866,-0.061734,-0.056041,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Succinimide, N-vinyl-",0.052,-0.230012,-0.203579,-0.064886,-0.034535,-0.229797,-0.227866,-0.061734,-0.056041,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Succinimide, N-vinyl-",10.74,-0.230012,-0.203579,-0.064886,-0.034535,-0.229797,-0.227866,-0.061734,-0.056041,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Succinimide, N-vinyl-",10.09,-0.230012,-0.203579,-0.064886,-0.034535,-0.229797,-0.227866,-0.061734,-0.056041,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Succinimide, N-vinyl-",2.31,-0.230012,-0.203579,-0.064886,-0.034535,-0.229797,-0.227866,-0.061734,-0.056041,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Succinimide, N-vinyl-",0.052,-0.230012,-0.203579,-0.064886,-0.034535,-0.229797,-0.227866,-0.061734,-0.056041,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylate, 3,5-dimethyladamantyl.Methacrylate, methyl",0.45,-0.233898,-0.217814,-0.06781,0.012141,-0.242223,-0.232505,-0.073856,0.03591,-0.208037,-0.174513,-0.122117,0.012317
"Methacrylate, 3,5-dimethyladamantyl.Methacrylate, methyl",0.45,-0.233898,-0.217814,-0.06781,0.012141,-0.242223,-0.232505,-0.073856,0.03591,-0.208037,-0.174513,-0.122117,0.012317
Vinyl acetate.Vinyl benzoate,0.455,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.35,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.78,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.7,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.66,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.24,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.455,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.35,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.78,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.7,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.66,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
Vinyl acetate.Vinyl benzoate,0.24,-0.242132,-0.22767100000000004,-0.048527999999999995,-0.00357,-0.241907,-0.225017,-0.086416,-0.046758,-0.232249,-0.142258,-0.08367399999999998,-0.025058
"Styrene.Styrene, p-decyl-",0.88,-0.230012,-0.203579,-0.064886,-0.034535,-0.225892,-0.194641,-0.059007,-0.031192,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-decyl-",0.88,-0.230012,-0.203579,-0.064886,-0.034535,-0.225892,-0.194641,-0.059007,-0.031192,-0.223398,-0.14625,-0.104501,-0.032198
"Acenaphthalene.Methacrylate, (-)-menthyl",2.48,-0.2103,-0.19358,-0.098675,-0.03818,-0.237072,-0.228259,-0.070112,0.024739,-0.201307,-0.146505,-0.111752,-0.049983
"Acenaphthalene.Methacrylate, (-)-menthyl",2.48,-0.2103,-0.19358,-0.098675,-0.03818,-0.237072,-0.228259,-0.070112,0.024739,-0.201307,-0.146505,-0.111752,-0.049983
"Acrylate, benzyl.Methacrylate, methyl",0.19,-0.234687,-0.225932,-0.079208,-0.046871,-0.242223,-0.232505,-0.073856,0.03591,-0.220036,-0.195824,-0.139948,-0.043479
"Acrylate, benzyl.Methacrylate, methyl",0.19,-0.234687,-0.225932,-0.079208,-0.046871,-0.242223,-0.232505,-0.073856,0.03591,-0.220036,-0.195824,-0.139948,-0.043479
"Acrylate, p-chlorophenyl.Acrylonitrile",0.951,-0.243795,-0.221301,-0.08918,-0.053417,-0.307886,-0.266671,-0.092915,-0.013216,-0.210809,-0.197226,-0.151087,-0.049303
"Acrylate, p-chlorophenyl.Acrylonitrile",0.951,-0.243795,-0.221301,-0.08918,-0.053417,-0.307886,-0.266671,-0.092915,-0.013216,-0.210809,-0.197226,-0.151087,-0.049303
"N,N-Divinylaniline.Vinyl acetate",3.99,-0.232028,-0.168289,-0.044403,-0.0373,-0.242132,-0.227671,-0.048528,-0.00357,-0.193495,-0.115255,-0.075589,-0.038531
"Ethylene.Maleate, diethyl",0.25,-0.315363,-0.244627,-0.024911,0.059284,-0.240998,-0.235935,-0.109954,-0.001315,-0.30327,-0.160916,-0.087184,0.038887
"Ethylene.Maleate, diethyl",0.25,-0.315363,-0.244627,-0.024911,0.059284,-0.240998,-0.235935,-0.109954,-0.001315,-0.30327,-0.160916,-0.087184,0.038887
"Methacrylic acid.Vinylethynyl-4-piperidinol, 1,2,5-trimethyl-4-",0.4,-0.244043,-0.234005,-0.078886,0.015087,-0.212237,-0.17811,-0.062317,0.007723,-0.223269,-0.18582,-0.133213,0.012632
"Acrylate, methyl.Styrene, p-methoxy-",0.07,-0.258109,-0.234553,-0.080381,0.040831,-0.229735,-0.183031,-0.055584,-0.032387,-0.225703,-0.19639,-0.140428,0.012686
Methacrylate.methyl Styrene,0.409,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.504,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.611,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.59,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.6,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.63,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.58,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.64,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.41,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.454,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.464,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.422,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.41,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Methacrylate.methyl Styrene,0.314,-0.259853,-0.247018,-0.205155,-0.061693,-0.225922,-0.193656,-0.05696,-0.030719,-0.280428,-0.22669200000000003,-0.028613,0.014424000000000001
Styrene.Vinyl phenyl ether,1.7,-0.230012,-0.203579,-0.064886,-0.034535,-0.233864,-0.195694,-0.039966,-0.034851,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinyl phenyl ether,1.7,-0.230012,-0.203579,-0.064886,-0.034535,-0.233864,-0.195694,-0.039966,-0.034851,-0.223398,-0.14625,-0.104501,-0.032198
Allyl butyrate.Vinyl acetate,0.64,-0.236234,-0.231384,-0.024819,-0.02159,-0.242132,-0.227671,-0.048528,-0.00357,-0.2219,-0.193905,-0.138012,0.015109
Allyl butyrate.Vinyl acetate,0.64,-0.236234,-0.231384,-0.024819,-0.02159,-0.242132,-0.227671,-0.048528,-0.00357,-0.2219,-0.193905,-0.138012,0.015109
"Acrylamide.Dioxolane, 1,3,4-methylene-2-trichloro-",8.6,-0.236189,-0.212611,-0.068727,0.013377,-0.251312,-0.215397,-0.057568,-0.029739,-0.204619,-0.188231,-0.131046,0.015611
"Methacrylate, isobutyl.Methacrylic acid",0.47,-0.240541,-0.229298,-0.071905,0.023504,-0.244043,-0.234005,-0.078886,0.015087,-0.218305,-0.178355,-0.125777,0.014517
"Styrene.Styrene, 4-phenoxy-",1.38,-0.230012,-0.203579,-0.064886,-0.034535,-0.21781,-0.187178,-0.063219,-0.045878,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, 4-phenoxy-",1.38,-0.230012,-0.203579,-0.064886,-0.034535,-0.21781,-0.187178,-0.063219,-0.045878,-0.223398,-0.14625,-0.104501,-0.032198
Triallyl citrate.Vinyl chloride,1.03,-0.233194,-0.21906,-0.042415,-0.037729,-0.275305,-0.232771,-0.038977,0.013494,-0.229795,-0.172499,-0.104799,-0.04002
Triallyl citrate.Vinyl chloride,1.03,-0.233194,-0.21906,-0.042415,-0.037729,-0.275305,-0.232771,-0.038977,0.013494,-0.229795,-0.172499,-0.104799,-0.04002
Styrene.Vinyltrimethylsilane,5.98,-0.230012,-0.203579,-0.064886,-0.034535,-0.255616,-0.233763,-0.037205,0.022599,-0.223398,-0.14625,-0.104501,-0.032198
Styrene.Vinyltrimethylsilane,5.98,-0.230012,-0.203579,-0.064886,-0.034535,-0.255616,-0.233763,-0.037205,0.022599,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylonitrile.Butadiene, 1,4-dicarboxylate-,diethyl",0.29,-0.307886,-0.266671,-0.092915,-0.013216,-0.234118,-0.231598,-0.116515,-0.035446,-0.292009,-0.205459,-0.14659,-0.015383
"Butadiene, 2-chloro-.Butadiene, hexafluoro-",5.47,-0.26474,-0.21853,-0.072528,0.004882,-0.280562,-0.214834,-0.071179,-0.031666,-0.250398,-0.157257,-0.108585,-0.001361
"Butadiene, 2-chloro-.Butadiene, hexafluoro-",5.52,-0.26474,-0.21853,-0.072528,0.004882,-0.280562,-0.214834,-0.071179,-0.031666,-0.250398,-0.157257,-0.108585,-0.001361
"Methyleneglutaronitrile, 2-.Styrene",0.02,-0.305147,-0.266216,-0.09388,-0.02082,-0.230012,-0.203579,-0.064886,-0.034535,-0.296681,-0.201988,-0.146767,-0.024451
